brand,key,name,subhead,rating,rating_count,ingredients,SUGAR,CREAM,SALT,SKIM MILK,SOY LECITHIN,COCONUT OIL,CORN SYRUP,WATER,EGG YOLKS,VANILLA EXTRACT,MILK,COCOA,WHEAT FLOUR,BUTTER,CHOCOLATE,VEGETABLE GUMS,LIQUID SUGAR,MOLASSES,PEANUTS,DUTCHED COCOA,CANE SUGAR,BROWN SUGAR,PEANUT OIL,CHOCOLATE LIQUOR,ALMONDS,TAPIOCA STARCH,HONEY,MILK CHOCOLATE,COFFEE,SWEETENED CONDENSED MILK,CARAMEL,CONDENSED MILK,LEMON PEEL,RASPBERRY PUREE,STRAWBERRIES,DARK CHOCOLATE,PECANS,CINNAMON,ROASTED ALMONDS,CHERRIES,RUM,BLUEBERRIES,BOURBON,FUDGE COATING,HEATH TOFFEE BAR PIECES,PEACHES,PEPPERMINT EXTRACT,PISTACHIOS,REESE'S PEANUT BUTTER CUP PIECES,REESE'S PEANUT BUTTER SAUCE,SNICKERS PIECES*,WALNUTS,WHISKEY,WHITE CHOCOLATE ICE CREAM,BANANAS,BELGIAN CHOCOLATE,CHOCOLATE CHIPS,HAZELNUTS,M&M'S MINIS MILK CHOCOLATE CANDIES WITH COCOA BUTTER,MANGO,PEANUT BUTTER,PINEAPPLE,RAISINS,REESE'S MINI PIECES
hd,1_hd,Banana Peanut Butter Chip Ice Cream,,4.7,80,"CREAM, SKIM MILK, SUGAR, PEANUTS, BANANA PUREE, EGG YOLKS, COCONUT OIL, PEANUT OIL, COCOA PROCESSED WITH ALKALI, BUTTER OIL, SOY LECITHIN, SALT, NATURAL FLAVOR, MILK",1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,2_hd,Bourbon Praline Pecan Ice Cream,,4.1,191,"CREAM, SKIM MILK, SUGAR, BROWN SUGAR, EGG YOLKS, PECANS, CORN SYRUP, MOLASSES, SWEETENED CONDENSED SKIM MILK, MAPLE SYRUP, BUTTER, NATURAL FLAVORS, PECTIN, SALT, CORN STARCH, BAKING SODA, CARAMEL FLAVOR, BOURBON",1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,3_hd,Bourbon Vanilla Bean Truffle Ice Cream,,4,89,"CREAM, SKIM MILK, SUGAR, HONEY, EGG YOLKS, BROWN SUGAR, MOLASSES, COCONUT OIL, SOYBEAN OIL, COCOA PROCESSED WITH ALKALI, BOURBON, COCOA, CORN STARCH, GROUND VANILLA BEANS, NATURAL FLAVORS, VANILLA EXTRACT, PECTIN, SOY LECITHIN",1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,4_hd,Butter Pecan Ice Cream,,4.3,111,"CREAM, SKIM MILK, SUGAR, PECANS, LACTOSE REDUCED SKIM MILK, CORN SYRUP, EGG YOLKS, COCONUT OIL, SALT, BUTTER, CREAM, SALT, VANILLA EXTRACT",1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,5_hd,Caramel Soft Dipped Ice Cream Bar,,4.9,8,"CARAMEL ICE CREAM: CREAM, SKIM MILK, SUGAR, EGG YOLKS, SWEETENED CONDENSED MILK, CORN SYRUP, SALT, PECTIN, BAKING SODA, VANILLA EXTRACT. CHOCOLATY COATING: SUGAR, COCOA PROCESSED WITH ALKALI, CANOLA OIL, PALM OIL, MILKFAT, SOY LECITHIN. SALTED CARAMEL SWIRL: CORN SYRUP, SWEETENED CONDENSED MILK, CREAM, SUGAR, WATER, BUTTER, SALT, PECTIN, MILKFAT, SOY LECITHIN.
CONTAINS: MILK, EGG AND SOY INGREDIENTS",1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,6_hd,Caramel Cone Ice Cream,,4.7,185,"CREAM, SKIM MILK, SUGAR, EGG YOLKS, SWEETENED CONDENSED MILK, MILK, SUGAR, CORN SYRUP, BUTTER, CREAM, SALT, SALT, PECTIN, NATURAL FLAVOR, SUGAR, CONE PIECES, WHEAT FLOUR, SUGAR, SOYBEAN OIL, SOY LECITHIN, SALT, COCONUT OIL, COCOA, COCOA PROCESSED WITH ALKALI, BUTTER OIL, SUGAR, CONDENSED SKIM MILK, CORN SYRUP, WATER, BUTTER, CREAM, SALT, SALT, PECTIN, NATURAL FLAVOR, BAKING SODA",1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,7_hd,Caramel Cone Ice Cream Bar,,4.8,23,"CREAM, SKIM MILK, SUGAR, EGG YOLKS, MILK CHOCOLATE, SUGAR, WHOLE MILK POWDER, CHOCOLATE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT, CORN SYRUP, SWEETENED CONDENSED MILK, CONDENSED MILK, SUGAR, CREAM, SUGAR, WATER, BUTTER, CREAM, SALT, SALT, PECTIN, WHEAT FLOUR, SUGAR, SOYBEAN OIL, SOY LECITHIN",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,8_hd,Cherry Vanilla Ice Cream,,4.2,26,"CREAM, SKIM MILK, SUGAR, BLACK CHERRIES, EGG YOLKS, CHERRIES, CHERRY JUICE CONCENTRATE, VANILLA EXTRACT, APPLE JUICE, NATURAL FLAVOR, LEMON JUICE CONCENTRATE, PECTIN",1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,9_hd,Chocolate Ice Cream,,4.9,90,"CREAM, SKIM MILK, CANE SUGAR, COCOA PROCESSED WITH ALKALI, EGG YOLKS",1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,10_hd,Chocolate Soft Dipped Ice Cream Bar,,2.6,25,"CHOCOLATE ICE CREAM: CREAM, SKIM MILK, SUGAR, COCOA PROCESSED WITH ALKALI, EGG YOLKS. CHOCOLATY COATING: SUGAR, COCOA PROCESSED WITH ALKALI, CANOLA OIL, PALM OIL, SOY LECITHIN.
CONTAINS: MILK, EGG AND SOY INGREDIENTS",1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,11_hd,Chocolate Chip Cookie Dough Ice Cream,,3.3,29,"CREAM, SKIM MILK, SUGAR, WHEAT FLOUR, BROWN SUGAR, MOLASSES, SUGAR, BUTTER, CREAM, SALT, EGG YOLKS, COCONUT OIL, VANILLA EXTRACT, COCOA PROCESSED WITH ALKALI, CORN OIL, FRUCTOSE, BUTTER OIL, CORN SYRUP, CORN STARCH, SOY LECITHIN, SALT, BAKING SODA, NATURAL FLAVOR, MILK",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,12_hd,Chocolate Chocolate Chip Ice Cream,,4.7,46,"CREAM, SKIM MILK, CANE SUGAR, CHOCOLATE, COCOA PROCESSED WITH ALKALI, EGG YOLKS, COCOA BUTTER, VANILLA EXTRACT",1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,13_hd,Chocolate Dark Chocolate Ice Cream Bar,,4.5,22,"CREAM, SKIM MILK, SUGAR, COCOA PROCESSED WITH ALKALI, DARK CHOCOLATE, SUGAR, CHOCOLATE, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, SOYBEAN OIL",1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,14_hd,Chocolate Fudge Non-Dairy Bar,,5,22,"WATER, SUGAR, CORN SYRUP, CHOCOLATE, COCONUT OIL, POWDERED SUGAR, SUGAR, CORN STARCH, COCOA BUTTER, SUNFLOWER OIL, COCOA PROCESSED WITH ALKALI, COCOA, SOYBEAN OIL, SOY LECITHIN, PECTIN, VANILLA EXTRACT, SALT, SUNFLOWER LECITHIN",1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,15_hd,Chocolate Peanut Butter Ice Cream,,4.2,173,"CREAM, SKIM MILK, CANE SUGAR, PEANUTS, EGG YOLKS, CHOCOLATE, COCOA PROCESSED WITH ALKALI, PEANUT OIL, SALT",1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,16_hd,Chocolate Salted Fudge Truffle Non-Dairy,,4.8,97,"WATER, SUGAR, CORN SYRUP, BELGIAN CHOCOLATE, POWDERED SUGAR, SUGAR, CORN STARCH, COCOA PROCESSED WITH ALKALI, SUNFLOWER OIL, COCOA, COCONUT OIL, SOYBEAN OIL, SOY LECITHIN, PECTIN, VANILLA EXTRACT, SALT, NATURAL FLAVOR, SUNFLOWER LECITHIN",1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hd,17_hd,Chocolate Sea Salt Caramel HEAVEN Light Ice Cream,,4.1,13,"SKIM MILK, CANE SUGAR, CREAM, COCOA PROCESSED WITH ALKALI, EGG YOLKS, CORN SYRUP, SWEETENED CONDENSED MILK, CONDENSED MILK, CANE SUGAR, BUTTER, CREAM, SALT, PECTIN, SEA SALT, SUNFLOWER LECITHIN, BAKING SODA, VITAMIN A PALMITATE",1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,18_hd,Coconut Caramel Non-Dairy,,4.9,11,"COCONUT CREAM, CORN SYRUP, WATER, SUGAR, PECTIN. CARAMEL SWIRL: BROWN SUGAR, COCONUT CREAM, WATER, SALT, PECTIN",1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,19_hd,Coconut Caramel Chocolate TRIO CRISPY LAYERS,,4.6,26,"SKIM MILK, SUGAR, EGG YOLKS, COCONUT CREAM, CORN STARCH, NATURAL FLAVOR, LEMON JUICE CONCENTRATE, CREAM, SKIM MILK, SUGAR, COCOA PROCESSED WITH ALKALI, SUGAR, COCONUT OIL, SOY LECITHIN, CORN SYRUP, SWEETENED CONDENSED MILK, CONDENSED MILK, SUGAR, CREAM, SUGAR, WATER, BUTTER, CREAM, SALT, SALT, PECTIN, SOY LECITHIN",1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,20_hd,Coconut Caramel Dark Chocolate Non-Dairy Bar,,4.6,31,"COCONUT CREAM, COCONUT EXTRACT, WATER, CORN SYRUP, WATER, SUGAR, DARK CHOCOLATE, SUGAR, CHOCOLATE, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, BROWN SUGAR, COCONUT CREAM, COCONUT EXTRACT, WATER, WATER, COCONUT OIL, PECTIN, SALT",1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,21_hd,Coffee Ice Cream,,4.6,173,"CREAM, SKIM MILK, CANE SUGAR, EGG YOLKS, COFFEE",1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,22_hd,Coffee Almond Crunch Ice Cream Bar,,4.3,42,"CREAM, SKIM MILK, SUGAR, EGG YOLKS, MILK CHOCOLATE, SUGAR, WHOLE MILK POWDER, CHOCOLATE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, ALMONDS ROASTED IN VEGETABLE OIL, ALMONDS, SAFFLOWER OIL, TOFFEE, CORN SYRUP, SUGAR, BUTTER, CREAM, SALT, BROWN SUGAR, ALMONDS, BAKING SODA, SOY LECITHIN, SALT",1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,23_hd,Coffee Chip Ice Cream,,3.1,111,"CREAM, SKIM MILK, SUGAR, POWDERED SUGAR, SUGAR, CORN STARCH, EGG YOLKS, COCONUT OIL, COFFEE, COCOA PROCESSED WITH ALKALI, BUTTER OIL, SOY LECITHIN, NATURAL FLAVOR, MILK",1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,24_hd,Coffee Vanilla Chocolate TRIO CRISPY LAYERS,,4.4,48,"VANILLA ICE CREAM, CREAM, SKIM MILK, CANE SUGAR, EGG YOLKS, VANILLA EXTRACT, COFFEE ICE CREAM, CREAM, SKIM MILK, CANE SUGAR, EGG YOLKS, COFFEE, SUGAR, COCONUT OIL, WHOLE MILK POWDER, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT",1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,25_hd,Cold Brew Espresso Chip HEAVEN Light Ice Cream,,4.5,18,"SKIM MILK, CREAM, CANE SUGAR, CHOCOLATE, CANE SUGAR, COCOA BUTTER, MILKFAT, SOY LECITHIN, VANILLA EXTRACT, EGG YOLKS, COCONUT OIL, COFFEE, VITAMIN A PALMITATE",1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,26_hd,Cookies and Cream Ice Cream,,4.6,23,"CREAM, SKIM MILK, SUGAR, EGG YOLKS, WHEAT FLOUR, VANILLA EXTRACT, COCOA PROCESSED WITH ALKALI, COCONUT OIL, BAKING SODA, CHOCOLATE, SALT",1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,27_hd,Double Belgian Chocolate Chip Ice Cream,,4.8,158,"CHOCOLATE ICE CREAM: CREAM, SKIM MILK, DARK CHOCOLATE, SUGAR, EGG YOLKS, COCOA PROCESSED WITH ALKALI, VANILLA EXTRACT. CHOCOLATE CHUNKS WITH VEGETABLE OIL: BELGIAN CHOCOLATE, COTTONSEED OIL, COCONUT OIL. CONTAINS: MILK, EGG AND SOY INGREDIENTS",1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hd,28_hd,Dulce de Leche Cookie Squares,,3.9,35,"ULCE DE LECHE ICE CREAM: CREAM, SKIM MILK, SUGAR, SWEETENED CONDENSED MILK, EGG YOLKS, CORN SYRUP, BAKING SODA, SALT, VANILLA EXTRACT. MILK CHOCOLATE AND VEGETABLE OIL COATING: MILK CHOCOLATE, COCONUT OIL. CHOCOLATE COOKIE: BLEACHED WHEAT FLOUR, SUGAR, PALM OIL, COCOA PROCESSED WITH ALKALI, CORN SYRUP, MOLASSES, BAKING SODA, SALT, SOY LECITHIN. CARAMEL SWIRL: SWEETENED CONDENSED MILK, SUGAR, WATER, CORN SYRUP, COCONUT OIL, PECTIN, SOY LECITHIN, SALT, BAKING SODA, VANILLA EXTRACT. DARK CHOCOLATE DRIZZLE WITH VEGETABLE OIL: DARK CHOCOLATE, COCONUT OIL, SOYBEAN OIL",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,29_hd,Dulce de Leche Ice Cream,,4.8,209,"CREAM, SKIM MILK, SUGAR, SWEETENED CONDENSED MILK, CONDENSED MILK, SUGAR, EGG YOLKS, CORN SYRUP, COCONUT OIL, PECTIN, SOY LECITHIN, SALT, BAKING SODA, VANILLA EXTRACT",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,30_hd,Green Tea Ice Cream,,4.2,109,"CREAM, SKIM MILK, CANE SUGAR, EGG YOLKS, GREEN TEA",1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,31_hd,Honey Salted Caramel Almond Ice Cream,,5,103,"CREAM, SKIM MILK, SUGAR, SWEETENED CONDENSED MILK, CONDENSED MILK, SUGAR, CORN SYRUP, EGG YOLKS, HONEY, BUTTER, CREAM, SALT, SALT, SAFFLOWER OIL, VANILLA EXTRACT, PECTIN, BAKING SODA",1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,32_hd,Irish Cream Cookie Squares,,4.9,14,"CREAM, SKIM MILK, SUGAR, CORN SYRUP, EGG YOLKS, COFFEE, BOURBON, COCOA, SALT, DARK CHOCOLATE, SUGAR, CHOCOLATE, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, BLEACHED WHEAT FLOUR, SUGAR, PALM OIL, CORN SYRUP, COCOA PROCESSED WITH ALKALI, MOLASSES, BAKING SODA, SALT, SUGAR, CORN STARCH, SUNFLOWER OIL, COCOA, SALT, SUGAR, COCOA BUTTER, SKIM MILK, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,33_hd,Irish Cream Brownie Ice Cream,,4.3,85,"CREAM, SKIM MILK, SUGAR, CORN SYRUP, POWDERED SUGAR, SUGAR, CORN STARCH, EGG YOLKS, SUNFLOWER OIL, COCOA, WHEAT FLOUR, COCOA PROCESSED WITH ALKALI, SOYBEAN OIL, COFFEE, CORN STARCH, EGGS, SALT, NATURAL FLAVORS, SUNFLOWER LECITHIN, BAKING SODA",1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,34_hd,Lemon Sorbet,,4.8,17,"WATER, SUGAR, CORN SYRUP, LEMON JUICE CONCENTRATE, PECTIN, NATURAL FLAVOR, CITRIC ACID",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,35_hd,Lemon Raspberry White Chocolate TRIO CRISPY LAYERS,,4.3,51,"CREAM, SKIM MILK, SUGAR, RASPBERRY PUREE, EGG YOLKS, LEMON JUICE CONCENTRATE, NATURAL FLAVOR, CREAM, SKIM MILK, SUGAR, EGG YOLKS, CORN SYRUP, LEMON JUICE CONCENTRATE, SUGAR, COCOA BUTTER, NONFAT DRY MILK, COCONUT OIL, SKIM MILK, SOY LECITHIN, RASPBERRY PUREE, SUGAR, WATER, LEMON JUICE CONCENTRATE, PECTIN, NATURAL FLAVOR",1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,36_hd,Mango Ice Cream,,4.8,44,"CREAM, SKIM MILK, SUGAR, MANGO PUREE, MANGO, CORN SYRUP, EGG YOLKS, PECTIN, ORANGE JUICE CONCENTRATE, NATURAL FLAVOR, LEMON JUICE CONCENTRATE",1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hd,37_hd,Mango Sorbet,,4.6,20,"WATER, SUGAR, MANGO PUREE, NATURAL FLAVOR, CARROT JUICE CONCENTRATE, LEMON JUICE CONCENTRATE, PUMPKIN JUICE CONCENTRATE, PECTIN",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hd,38_hd,Mint Chip Ice Cream,,3.4,35,"CREAM, SKIM MILK, SUGAR, LACTOSE REDUCED SKIM MILK, CORN SYRUP, EGG YOLKS, COCONUT OIL, COCOA POWDER, BUTTER OIL, SOY LECITHIN, NATURAL FLAVOR, SALT, MILK",1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,39_hd,Peanut Butter Cookie Squares,,4.4,14,"CREAM, SKIM MILK, SUGAR, PEANUTS, EGG YOLKS, PEANUT OIL, COCONUT OIL, MILK CHOCOLATE, SUGAR, WHOLE MILK POWDER, CHOCOLATE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT, BLEACHED WHEAT FLOUR, SUGAR, PALM OIL, CORN SYRUP, COCOA PROCESSED WITH ALKALI, MOLASSES, BAKING SODA, SALT, PEANUTS, SUGAR, PEANUT OIL, DARK CHOCOLATE, SUGAR, CHOCOLATE, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, SOYBEAN OIL",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,40_hd,Peanut Butter Chip HEAVEN Light Ice Cream,,2.7,25,"SKIM MILK, CREAM, CANE SUGAR, PEANUTS, EGG YOLKS, CHOCOLATE, COCOA BUTTER, PEANUT OIL, VANILLA EXTRACT, SALT, VITAMIN A PALMITATE",1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,41_hd,Peanut Butter Chocolate Fudge Non-Dairy,,4.6,24,"WATER, CORN SYRUP, SUGAR, PEANUTS, POWDERED SUGAR, SUGAR, CORN STARCH, SUNFLOWER OIL, COCOA, PEANUT OIL, COCONUT OIL, PECTIN, SALT, SUNFLOWER LECITHIN",1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hd,42_hd,Peanut Butter Chocolate Fudge Non-Dairy Bar,,4.8,32,"PEANUT BUTTER FROZEN DESSERT: WATER, CORN SYRUP, SUGAR, PEANUTS, PEANUT OIL, COCONUT OIL, PECTIN, SALT. DARK CHOCOLATE AND VEGETABLE OIL COATING: DARK CHOCOLATE, COCONUT OIL, SOYBEAN OIL. SALTED FUDGE SWIRL: POWDERED CANE SUGAR, SUNFLOWER OIL, COCOA, SALT, SUNFLOWER LECITHIN",1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
